true_label,predicted_label,is_misclassification,probabilities,Entropy Calculator,External Calculator (NaiveBayes)
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
9,9,0,[0.  0.  0.  0.  0.1 0.  0.  0.1 0.  0.8],0.7224719895935549,1.0
9,9,0,[0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.9],0.8588182584953924,1.0
4,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.0,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
5,5,0,[0.1 0.  0.  0.  0.1 0.6 0.  0.  0.2 0. ],0.5270967493629823,1.0
4,4,0,[0.  0.  0.  0.  0.7 0.  0.  0.  0.  0.3],0.7347050044258784,1.0
9,9,0,[0.  0.  0.  0.  0.1 0.  0.  0.1 0.  0.8],0.7224719895935549,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
8,8,0,[0.  0.  0.  0.1 0.1 0.  0.  0.  0.6 0.2],0.5270967493629823,1.0
3,3,0,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],1.0,1.0
4,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.0,0.9999957409408243
9,9,0,[0.  0.  0.  0.  0.2 0.  0.  0.  0.  0.8],0.7826779887263511,1.0
9,9,0,[0.  0.  0.  0.  0.1 0.  0.  0.  0.2 0.7],0.651774627142776,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
2,2,0,[0.  0.  0.7 0.1 0.  0.  0.  0.1 0.1 0. ],0.5915686280099797,1.0
2,2,0,[0.  0.  0.8 0.  0.  0.  0.  0.  0.2 0. ],0.7826779887263511,1.0
8,8,0,[0.  0.  0.2 0.2 0.1 0.  0.  0.1 0.3 0.1],0.263548374681491,0.9999999999999463
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
9,9,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],1.0,1.0
6,6,0,[0.  0.  0.  0.  0.  0.  0.9 0.  0.1 0. ],0.8588182584953924,1.0
4,4,0,[0.  0.1 0.  0.1 0.7 0.1 0.  0.  0.  0. ],0.5915686280099797,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,0.9999999999999222
9,9,0,[0.  0.  0.  0.1 0.1 0.  0.  0.  0.  0.8],0.7224719895935549,0.9999999999999998
4,4,0,[0.  0.  0.  0.  0.5 0.1 0.1 0.  0.  0.3],0.49262137858390803,1.0
8,8,0,[0.  0.1 0.2 0.  0.1 0.2 0.  0.1 0.3 0. ],0.26354837468149117,1.0
3,3,0,[0.  0.  0.1 0.9 0.  0.  0.  0.  0.  0. ],0.8588182584953924,1.0
8,8,0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],1.0,1.0
6,6,0,[0.  0.  0.2 0.  0.1 0.  0.7 0.  0.  0. ],0.651774627142776,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
2,2,0,[0.  0.  0.8 0.1 0.  0.  0.  0.  0.1 0. ],0.7224719895935549,1.0
5,5,0,[0.  0.  0.  0.1 0.  0.7 0.  0.  0.1 0.1],0.5915686280099797,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
9,9,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],1.0,1.0
6,6,0,[0.  0.  0.1 0.  0.1 0.  0.8 0.  0.  0. ],0.7224719895935549,1.0
2,2,0,[0.  0.  0.7 0.1 0.  0.  0.1 0.  0.1 0. ],0.5915686280099797,1.0
9,9,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],1.0,1.0
4,4,0,[0.  0.  0.  0.  0.6 0.  0.  0.  0.  0.4],0.7077147467613712,1.0
0,0,0,[0.6 0.  0.1 0.  0.  0.1 0.  0.1 0.1 0. ],0.4668907502301861,0.9999999941156751
9,9,0,[0.  0.  0.  0.  0.3 0.  0.  0.1 0.  0.6],0.6100271266460848,1.0
6,6,0,[0.1 0.  0.1 0.  0.1 0.  0.7 0.  0.  0. ],0.5915686280099798,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
6,6,0,[0.  0.  0.1 0.  0.  0.1 0.5 0.2 0.1 0. ],0.40969100130080555,1.0
2,2,0,[0.1 0.  0.8 0.  0.  0.  0.1 0.  0.  0. ],0.7224719895935549,1.0
5,5,0,[0.  0.  0.1 0.  0.  0.8 0.  0.  0.1 0. ],0.7224719895935549,1.0
4,4,0,[0.  0.  0.  0.  0.7 0.  0.  0.  0.  0.3],0.7347050044258784,0.9999999999998722
2,2,0,[0.1 0.  0.4 0.2 0.1 0.1 0.  0.  0.  0.1],0.3010299956639811,1.0
3,3,0,[0.  0.  0.2 0.5 0.  0.  0.  0.3 0.  0. ],0.5528273777167043,1.0
8,3,1,[0.  0.1 0.2 0.3 0.  0.  0.  0.  0.3 0.1],0.3464787519645937,0.9999999988530962
4,4,0,[0.  0.1 0.1 0.  0.2 0.2 0.2 0.  0.1 0.1],0.18061799739838874,1.0
5,0,1,[0.5 0.  0.  0.2 0.  0.2 0.  0.  0.  0.1],0.46989700043360183,1.0
5,5,0,[0.  0.  0.  0.1 0.2 0.5 0.  0.1 0.1 0. ],0.40969100130080555,1.0
0,0,0,[0.5 0.  0.2 0.  0.  0.  0.1 0.1 0.1 0. ],0.40969100130080555,1.0
3,1,1,[0.  0.3 0.  0.3 0.  0.3 0.  0.  0.  0.1],0.4294091292476962,1.0
8,8,0,[0.  0.  0.  0.  0.1 0.  0.  0.  0.9 0. ],0.8588182584953924,1.0
5,5,0,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0
3,3,0,[0.  0.1 0.1 0.7 0.  0.1 0.  0.  0.  0. ],0.5915686280099797,0.8888214859812901
5,5,0,[0.  0.  0.1 0.  0.  0.9 0.  0.  0.  0. ],0.8588182584953924,1.0
8,8,0,[0.  0.  0.  0.1 0.  0.1 0.  0.  0.8 0. ],0.7224719895935549,1.0
6,6,0,[0.  0.  0.  0.  0.  0.  0.9 0.  0.  0.1],0.8588182584953924,1.0
5,5,0,[0.  0.  0.1 0.3 0.  0.6 0.  0.  0.  0. ],0.6100271266460848,0.9999999984166082
7,7,0,[0.  0.  0.  0.  0.  0.1 0.  0.9 0.  0. ],0.8588182584953924,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
3,3,0,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],1.0,1.0
3,3,0,[0.  0.  0.  0.9 0.  0.  0.  0.1 0.  0. ],0.8588182584953924,1.0
9,9,0,[0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.9],0.8588182584953924,1.0
6,6,0,[0.  0.  0.1 0.  0.  0.  0.8 0.1 0.  0. ],0.7224719895935549,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
2,2,0,[0.  0.  0.8 0.  0.  0.1 0.  0.1 0.  0. ],0.7224719895935549,1.0
9,9,0,[0.  0.  0.1 0.  0.  0.1 0.  0.1 0.  0.7],0.5915686280099798,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
4,4,0,[0.  0.  0.  0.  0.8 0.  0.1 0.  0.  0.1],0.7224719895935549,0.9999999999999989
3,3,0,[0.  0.  0.1 0.9 0.  0.  0.  0.  0.  0. ],0.8588182584953924,1.0
3,3,0,[0.  0.  0.  0.8 0.  0.  0.  0.  0.1 0.1],0.7224719895935549,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
9,9,0,[0.  0.  0.  0.  0.  0.2 0.  0.1 0.  0.7],0.651774627142776,1.0
5,5,0,[0.  0.  0.  0.1 0.  0.8 0.  0.  0.1 0. ],0.7224719895935549,1.0
7,7,0,[0.2 0.  0.1 0.  0.1 0.  0.1 0.3 0.2 0. ],0.26354837468149117,1.0
3,3,0,[0.  0.  0.1 0.9 0.  0.  0.  0.  0.  0. ],0.8588182584953924,1.0
7,7,0,[0.  0.  0.1 0.  0.  0.  0.  0.8 0.  0.1],0.7224719895935549,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
8,8,0,[0.1 0.  0.  0.1 0.1 0.  0.  0.  0.7 0. ],0.5915686280099798,1.0
7,1,1,[0.  0.4 0.1 0.1 0.1 0.  0.  0.1 0.2 0. ],0.3010299956639811,1.0
9,9,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],1.0,1.0
8,8,0,[0.1 0.1 0.  0.1 0.  0.  0.1 0.1 0.5 0. ],0.3494850021680093,1.0
3,3,0,[0.  0.  0.  0.9 0.  0.1 0.  0.  0.  0. ],0.8588182584953924,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
2,2,0,[0.  0.  0.9 0.1 0.  0.  0.  0.  0.  0. ],0.8588182584953924,1.0
7,7,0,[0.  0.1 0.  0.  0.  0.  0.  0.9 0.  0. ],0.8588182584953924,1.0
9,9,0,[0.  0.  0.  0.  0.  0.  0.  0.  0.2 0.8],0.7826779887263511,1.0
4,4,0,[0.1 0.  0.1 0.  0.7 0.  0.  0.  0.1 0. ],0.5915686280099797,1.0
5,5,0,[0.  0.  0.  0.  0.  0.9 0.  0.  0.  0.1],0.8588182584953924,1.0
4,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.0,0.999989752630134
9,9,0,[0.1 0.  0.  0.  0.1 0.  0.  0.  0.  0.8],0.7224719895935549,1.0
3,3,0,[0.  0.  0.  0.9 0.  0.1 0.  0.  0.  0. ],0.8588182584953924,1.0
2,8,1,[0.1 0.  0.4 0.  0.  0.  0.  0.  0.5 0. ],0.5903089986991944,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
4,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.0,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
2,2,0,[0.  0.  0.9 0.  0.  0.1 0.  0.  0.  0. ],0.8588182584953924,1.0
3,3,0,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],1.0,1.0
7,7,0,[0.  0.  0.1 0.1 0.  0.  0.  0.7 0.1 0. ],0.5915686280099797,1.0
5,5,0,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0
7,9,1,[0.  0.  0.  0.  0.1 0.  0.  0.3 0.  0.6],0.6100271266460848,1.0
8,8,0,[0.  0.  0.  0.  0.1 0.1 0.2 0.  0.6 0. ],0.5270967493629823,1.0
8,8,0,[0.  0.  0.  0.  0.  0.  0.  0.1 0.9 0. ],0.8588182584953924,1.0
5,0,1,[0.5 0.  0.  0.1 0.  0.3 0.1 0.  0.  0. ],0.4926213785839081,1.0
0,0,0,[0.6 0.  0.  0.1 0.  0.1 0.  0.  0.1 0.1],0.4668907502301861,1.0
1,3,1,[0.  0.  0.1 0.3 0.  0.3 0.2 0.  0.  0.1],0.34647875196459355,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
4,4,0,[0.  0.  0.  0.  0.9 0.  0.1 0.  0.  0. ],0.8588182584953924,1.0
8,7,1,[0.1 0.  0.  0.  0.1 0.  0.  0.4 0.1 0.3],0.38396037294708363,1.0
3,3,0,[0.  0.  0.  0.7 0.  0.3 0.  0.  0.  0. ],0.7347050044258784,1.0
9,9,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],1.0,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
0,0,0,[0.8 0.  0.1 0.  0.1 0.  0.  0.  0.  0. ],0.7224719895935549,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
6,6,0,[0.  0.  0.  0.  0.  0.  0.9 0.  0.1 0. ],0.8588182584953924,1.0
6,6,0,[0.1 0.  0.  0.  0.  0.  0.9 0.  0.  0. ],0.8588182584953924,1.0
2,2,0,[0.  0.  0.9 0.1 0.  0.  0.  0.  0.  0. ],0.8588182584953924,1.0
3,3,0,[0.  0.  0.  0.9 0.  0.  0.  0.  0.  0.1],0.8588182584953924,0.8340653658686703
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
8,8,0,[0.1 0.  0.  0.  0.  0.1 0.1 0.  0.7 0. ],0.5915686280099798,1.0
4,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.0,1.0
7,7,0,[0.  0.  0.  0.2 0.  0.  0.  0.4 0.1 0.3],0.4441663720798799,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
9,9,0,[0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.9],0.8588182584953924,1.0
2,2,0,[0.1 0.  0.3 0.3 0.  0.  0.1 0.  0.2 0. ],0.34647875196459355,0.7026513377104482
4,4,0,[0.  0.  0.  0.  0.8 0.  0.1 0.  0.  0.1],0.7224719895935549,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
4,6,1,[0.  0.1 0.1 0.  0.2 0.  0.5 0.  0.1 0. ],0.40969100130080555,1.0
5,5,0,[0.  0.  0.1 0.  0.  0.9 0.  0.  0.  0. ],0.8588182584953924,1.0
2,2,0,[0.  0.  0.5 0.1 0.  0.1 0.  0.  0.3 0. ],0.49262137858390803,1.0
4,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.0,1.0
9,5,1,[0.  0.  0.2 0.3 0.  0.4 0.  0.  0.  0.1],0.4441663720798799,1.0
9,9,0,[0.  0.2 0.  0.1 0.1 0.  0.1 0.1 0.  0.4],0.3010299956639811,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
8,8,0,[0.  0.  0.  0.  0.  0.1 0.  0.  0.6 0.3],0.6100271266460848,1.0
4,4,0,[0.  0.  0.  0.  0.9 0.  0.  0.  0.  0.1],0.8588182584953924,1.0
0,0,0,[0.6 0.  0.  0.  0.1 0.  0.1 0.  0.1 0.1],0.4668907502301861,1.0
9,9,0,[0.  0.1 0.1 0.  0.1 0.2 0.  0.  0.  0.5],0.4096910013008056,1.0
8,8,0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],1.0,1.0
4,4,0,[0.  0.  0.1 0.  0.9 0.  0.  0.  0.  0. ],0.8588182584953924,1.0
8,5,1,[0.2 0.1 0.1 0.1 0.  0.3 0.1 0.  0.1 0. ],0.203342375548695,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
0,0,0,[0.9 0.  0.  0.  0.  0.  0.1 0.  0.  0. ],0.8588182584953924,0.9958302402758608
7,7,0,[0.  0.  0.  0.  0.  0.  0.  0.6 0.  0.4],0.7077147467613712,1.0
8,8,0,[0.  0.  0.  0.1 0.  0.  0.1 0.  0.8 0. ],0.7224719895935549,1.0
8,8,0,[0.  0.  0.1 0.1 0.  0.  0.  0.  0.8 0. ],0.7224719895935549,0.9999999999570912
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
0,0,0,[0.8 0.  0.1 0.  0.  0.1 0.  0.  0.  0. ],0.7224719895935549,1.0
4,4,0,[0.  0.  0.  0.  0.6 0.  0.  0.  0.  0.4],0.7077147467613712,1.0
8,8,0,[0.  0.1 0.1 0.  0.  0.  0.  0.  0.7 0.1],0.5915686280099797,1.0
8,8,0,[0.  0.  0.1 0.  0.1 0.  0.  0.  0.6 0.2],0.5270967493629823,1.0
2,2,0,[0.  0.  0.9 0.  0.  0.  0.1 0.  0.  0. ],0.8588182584953924,1.0
4,4,0,[0.  0.  0.1 0.  0.7 0.  0.2 0.  0.  0. ],0.651774627142776,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
6,6,0,[0.  0.  0.  0.  0.1 0.  0.9 0.  0.  0. ],0.8588182584953924,1.0
6,6,0,[0.  0.  0.  0.1 0.  0.  0.8 0.  0.  0.1],0.7224719895935549,1.0
6,6,0,[0.1 0.  0.  0.  0.  0.2 0.6 0.  0.1 0. ],0.5270967493629823,0.9999999710128565
4,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.0,1.0
7,9,1,[0.  0.  0.  0.2 0.1 0.  0.  0.2 0.1 0.4],0.36123599479677737,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
8,8,0,[0.1 0.  0.1 0.  0.1 0.  0.1 0.1 0.5 0. ],0.3494850021680093,1.0
8,8,0,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.8 0. ],0.7224719895935549,0.9999998282307024
2,2,0,[0.  0.  0.9 0.1 0.  0.  0.  0.  0.  0. ],0.8588182584953924,1.0
3,3,0,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],1.0,1.0
6,6,0,[0.  0.  0.1 0.  0.  0.4 0.5 0.  0.  0. ],0.5903089986991944,1.0
3,3,0,[0.  0.  0.  0.9 0.  0.1 0.  0.  0.  0. ],0.8588182584953924,1.0
0,0,0,[0.9 0.  0.  0.  0.  0.  0.1 0.  0.  0. ],0.8588182584953924,1.0
0,0,0,[0.9 0.  0.  0.  0.  0.  0.  0.  0.1 0. ],0.8588182584953924,1.0
3,3,0,[0.  0.  0.  0.9 0.  0.  0.  0.  0.1 0. ],0.8588182584953924,1.0
7,7,0,[0.  0.1 0.  0.  0.  0.  0.  0.9 0.  0. ],0.8588182584953924,1.0
6,6,0,[0.  0.  0.  0.  0.1 0.1 0.7 0.  0.  0.1],0.5915686280099797,1.0
9,9,0,[0.  0.  0.  0.1 0.2 0.1 0.  0.  0.  0.6],0.5270967493629823,1.0
7,7,0,[0.  0.  0.  0.2 0.  0.  0.  0.8 0.  0. ],0.7826779887263511,1.0
9,9,0,[0.  0.  0.  0.  0.2 0.  0.  0.  0.  0.8],0.7826779887263511,1.0
9,9,0,[0.  0.  0.  0.  0.1 0.  0.  0.1 0.  0.8],0.7224719895935549,1.0
5,5,0,[0.  0.  0.  0.1 0.  0.9 0.  0.  0.  0. ],0.8588182584953924,1.0
4,4,0,[0.  0.  0.  0.  0.8 0.  0.  0.1 0.  0.1],0.7224719895935549,1.0
3,3,0,[0.  0.  0.  0.7 0.  0.3 0.  0.  0.  0. ],0.7347050044258784,1.0
3,5,1,[0.  0.  0.1 0.  0.  0.3 0.2 0.3 0.1 0. ],0.3464787519645937,1.0
6,6,0,[0.  0.  0.  0.  0.1 0.  0.8 0.  0.1 0. ],0.7224719895935549,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
2,2,0,[0.  0.  0.8 0.  0.  0.  0.  0.  0.2 0. ],0.7826779887263511,1.0
3,3,0,[0.  0.  0.1 0.9 0.  0.  0.  0.  0.  0. ],0.8588182584953924,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
3,3,0,[0.  0.  0.  0.7 0.  0.1 0.  0.  0.1 0.1],0.5915686280099797,1.0
3,3,0,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],1.0,1.0
2,2,0,[0.  0.  0.4 0.4 0.  0.  0.1 0.1 0.  0. ],0.4816479930623699,1.0
0,0,0,[0.8 0.  0.  0.  0.  0.1 0.  0.  0.  0.1],0.7224719895935549,0.9999999236110115
3,3,0,[0.1 0.  0.1 0.3 0.  0.2 0.2 0.1 0.  0. ],0.263548374681491,0.9999999375345323
3,3,0,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],1.0,1.0
8,8,0,[0.  0.  0.  0.2 0.  0.  0.  0.  0.8 0. ],0.7826779887263511,0.9999999999917997
4,4,0,[0.  0.  0.  0.  0.5 0.  0.  0.1 0.  0.4],0.5903089986991944,1.0
3,3,0,[0.  0.  0.  0.8 0.1 0.1 0.  0.  0.  0. ],0.7224719895935549,1.0
6,6,0,[0.1 0.  0.3 0.  0.  0.1 0.4 0.  0.  0.1],0.38396037294708374,1.0
3,3,0,[0.  0.  0.  0.9 0.  0.1 0.  0.  0.  0. ],0.8588182584953924,1.0
5,5,0,[0.  0.1 0.  0.  0.2 0.5 0.  0.1 0.  0.1],0.40969100130080555,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,0.9999849429971338
2,2,0,[0.  0.  0.6 0.1 0.  0.1 0.1 0.  0.  0.1],0.4668907502301861,1.0
0,6,1,[0.2 0.  0.  0.  0.1 0.  0.7 0.  0.  0. ],0.651774627142776,1.0
9,9,0,[0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.9],0.8588182584953924,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
4,4,0,[0.  0.  0.  0.  0.9 0.  0.  0.  0.  0.1],0.8588182584953924,0.9627290229335511
6,6,0,[0.2 0.  0.1 0.2 0.  0.2 0.3 0.  0.  0. ],0.32375437381428745,1.0
9,9,0,[0.  0.  0.3 0.  0.  0.  0.1 0.  0.  0.6],0.6100271266460848,1.0
3,3,0,[0.  0.  0.  0.9 0.  0.1 0.  0.  0.  0. ],0.8588182584953924,1.0
5,5,0,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
9,9,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],1.0,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
4,4,0,[0.  0.  0.  0.  0.6 0.  0.  0.1 0.1 0.2],0.5270967493629823,1.0
5,5,0,[0.  0.  0.  0.1 0.  0.7 0.1 0.  0.1 0. ],0.5915686280099797,1.0
4,4,0,[0.  0.  0.1 0.  0.7 0.2 0.  0.  0.  0. ],0.651774627142776,0.9283563798675226
5,5,0,[0.  0.  0.  0.4 0.  0.6 0.  0.  0.  0. ],0.7077147467613712,0.9999999999859741
0,0,0,[0.9 0.  0.  0.  0.  0.  0.  0.  0.1 0. ],0.8588182584953924,0.9999999984317822
5,5,0,[0.  0.  0.  0.  0.  0.8 0.  0.  0.  0.2],0.7826779887263511,1.0
9,9,0,[0.  0.  0.1 0.  0.2 0.  0.  0.2 0.  0.5],0.46989700043360183,0.8978529713821967
5,0,1,[0.2 0.  0.  0.  0.2 0.2 0.1 0.  0.1 0.2],0.24082399653118491,0.6993009300274126
2,2,0,[0.2 0.  0.7 0.  0.1 0.  0.  0.  0.  0. ],0.651774627142776,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
2,2,0,[0.  0.  0.8 0.  0.  0.  0.  0.  0.1 0.1],0.7224719895935549,1.0
9,9,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
9,9,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],1.0,1.0
9,9,0,[0.  0.  0.  0.  0.2 0.  0.  0.  0.  0.8],0.7826779887263511,1.0
4,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.0,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
8,8,0,[0.  0.  0.1 0.  0.  0.  0.  0.  0.9 0. ],0.8588182584953924,1.0
4,4,0,[0.  0.  0.  0.  0.9 0.  0.  0.  0.  0.1],0.8588182584953924,1.0
5,5,0,[0.  0.  0.  0.1 0.  0.9 0.  0.  0.  0. ],0.8588182584953924,1.0
2,7,1,[0.  0.1 0.2 0.2 0.  0.  0.  0.4 0.1 0. ],0.3612359947967775,1.0
9,9,0,[0.  0.  0.  0.  0.2 0.  0.  0.1 0.  0.7],0.651774627142776,1.0
2,2,0,[0.  0.1 0.8 0.  0.  0.  0.1 0.  0.  0. ],0.7224719895935549,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
2,2,0,[0.  0.2 0.5 0.  0.1 0.1 0.  0.  0.  0.1],0.40969100130080555,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
7,7,0,[0.  0.  0.  0.  0.  0.  0.1 0.9 0.  0. ],0.8588182584953924,1.0
3,3,0,[0.  0.  0.  0.9 0.  0.1 0.  0.  0.  0. ],0.8588182584953924,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
8,8,0,[0.  0.1 0.  0.  0.  0.  0.1 0.  0.8 0. ],0.7224719895935549,1.0
8,8,0,[0.  0.  0.  0.  0.  0.1 0.  0.  0.9 0. ],0.8588182584953924,1.0
4,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.0,1.0
9,9,0,[0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.9],0.8588182584953924,1.0
1,1,0,[0.  0.9 0.  0.  0.1 0.  0.  0.  0.  0. ],0.8588182584953924,1.0
9,9,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],1.0,1.0
8,8,0,[0.  0.  0.  0.2 0.  0.2 0.  0.  0.5 0.1],0.46989700043360183,1.0
5,5,0,[0.1 0.  0.1 0.1 0.  0.6 0.  0.  0.1 0. ],0.4668907502301861,0.9999999998830323
7,7,0,[0.  0.1 0.  0.3 0.  0.2 0.  0.4 0.  0. ],0.4441663720798799,1.0
5,5,0,[0.  0.  0.  0.  0.  0.9 0.  0.  0.1 0. ],0.8588182584953924,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,0.9999986301411182
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
8,8,0,[0.  0.  0.2 0.  0.  0.  0.  0.  0.8 0. ],0.7826779887263511,1.0
6,6,0,[0.  0.  0.  0.1 0.  0.2 0.4 0.  0.2 0.1],0.3612359947967775,1.0
5,5,0,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0
2,2,0,[0.2 0.  0.4 0.1 0.  0.1 0.  0.  0.1 0.1],0.3010299956639812,0.9999974523976658
4,4,0,[0.  0.  0.  0.  0.9 0.  0.  0.  0.1 0. ],0.8588182584953924,1.0
4,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.0,1.0
3,7,1,[0.  0.  0.  0.  0.  0.1 0.  0.8 0.  0.1],0.7224719895935549,1.0
2,2,0,[0.  0.  0.9 0.1 0.  0.  0.  0.  0.  0. ],0.8588182584953924,1.0
3,3,0,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],1.0,1.0
5,5,0,[0.  0.2 0.  0.  0.  0.7 0.1 0.  0.  0. ],0.651774627142776,1.0
