Protocol, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length 1, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length 2,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,true_label,predicted_label,is_misclassification,probabilities,Entropy Calculator,Trust Calculator on 19 Neighbors - Trust,Trust Calculator on 19 Neighbors - Detail,External Calculator (NaiveBayes),Combined Calculator (XGBoost),Multiple Combined Calculator (3 classifiers),Confidence Interval (0.9999%)
6,1348894,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.482696194,1348894.0,0.0,1348894.0,1348894.0,1348894.0,1348894.0,0.0,1348894.0,1348894.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64.0,0.0,1.482696194,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64.0,0,0,0,0,0,0,2,0,0,0,1641,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[0.9 0.  0.  0.  0.1],0.7980145920013804,1.0,"[('normal', 19)]",0.5896970181406206,0.8837462840111869,0.16071384566597988,57
17,31371,1,1,35,249.0,35,35,35.0,0.0,249,249,249.0,0.0,9052.946989,63.75314781,31371.0,0.0,31371.0,31371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32.0,40.0,31.87657391,31.87657391,35,249,106.3333333,123.5529576,15265.33333,0,0,0,0,0,0,0,0,1,159.5,35.0,249.0,32.0,0,0,0,0,0,0,1,35,1,249,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[0.9 0.  0.  0.  0.1],0.7980145920013804,0.8947368421052632,"[('normal', 17), ('SMSMALWARE_FAKEINST', 1), ('SCAREWARE_ANDROIDDEFENDER', 1)]",0.5831873813958366,0.8875311982963621,0.1529790812582526,58
6,60089470,3,1,31,0.0,31,0,10.33333333,17.89785834,0,0,0.0,0.0,0.515897378,0.066567404,20000000.0,34500000.0,59900000.0,36785.0,60100000.0,30000000.0,42200000.0,59900000.0,189314.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,96.0,20.0,0.049925553,0.016641851,0,31,6.2,13.86362146,192.2,0,0,0,0,1,1,0,0,0,7.75,10.33333333,0.0,96.0,0,0,0,0,0,0,3,31,1,0,349,0,1,32,189314.0,0.0,189314.0,189314.0,59900000.0,0.0,59900000.0,59900000.0,normal,normal,0,[1. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999999997,0.9789020394247991,0.1478411340545925,56
6,37101,1,2,31,0.0,31,31,31.0,0.0,0,0,0.0,0.0,835.5569931,80.86035417,18550.5,26030.72194,36957.0,144.0,0.0,0.0,0.0,0.0,0.0,144.0,144.0,0.0,144.0,144.0,1,0,0,0,32.0,64.0,26.95345139,53.90690278,0,31,15.5,17.89785834,320.3333333,0,1,0,0,1,0,0,0,2,20.66666667,31.0,0.0,32.0,0,0,0,0,0,0,1,31,2,0,1565,426,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[0.9 0.  0.  0.1 0. ],0.7980145920013804,0.8421052631578947,"[('normal', 16), ('SMSMALWARE_FAKEINST', 2), ('SCAREWARE_ANDROIDDEFENDER', 1)]",0.58299333690882,0.8774049793536917,0.12667505564518539,59
17,843351,1,1,34,80.0,34,34,34.0,0.0,80,80,80.0,0.0,135.1750339,2.371491823,843351.0,0.0,843351.0,843351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20.0,20.0,1.185745911,1.185745911,34,80,49.33333333,26.55811238,705.3333333,0,0,0,0,0,0,0,0,1,74.0,34.0,80.0,20.0,0,0,0,0,0,0,1,34,1,80,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[0.9 0.  0.  0.1 0. ],0.7980145920013804,1.0,"[('normal', 19)]",0.5831265125161308,0.8345528172463612,0.18891988716852012,59
6,21875882,11,9,1134,4324.0,357,0,103.0909091,150.4077488,1448,0,480.4444444,602.2933486,249.4985116,0.914248852,1151362.211,4871779.377,21300000.0,6.0,21900000.0,2187588.2,6704581.579,21300000.0,426.0,518028.0,64753.5,71852.13422,193798.0,6.0,0,0,0,0,360.0,296.0,0.502836868,0.411411983,0,1448,259.9047619,441.8183908,195203.4905,0,0,0,1,0,0,0,0,0,272.9,103.0909091,480.4444444,360.0,0,0,0,0,0,0,11,1134,9,4324,65535,511,4,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[0.9 0.  0.  0.  0.1],0.7980145920013804,0.7368421052631579,"[('normal', 14), ('SCAREWARE_ANDROIDDEFENDER', 3), ('ADWARE_KOODOUS', 2)]",0.5716220724955379,0.894447937744161,0.31053427496422725,52
17,1720,1,1,36,84.0,36,36,36.0,0.0,84,84,84.0,0.0,69767.44186,1162.790698,1720.0,0.0,1720.0,1720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20.0,20.0,581.3953488,581.3953488,36,84,52.0,27.71281292,768.0,0,0,0,0,0,0,0,0,1,78.0,36.0,84.0,20.0,0,0,0,0,0,0,1,36,1,84,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SCAREWARE_ANDROIDDEFENDER,normal,1,[0.5 0.1 0.1 0.1 0.2],0.1554587535412854,0.8421052631578947,"[('normal', 16), ('SCAREWARE_ANDROIDDEFENDER', 2), ('SMSMALWARE_FAKEINST', 1)]",0.591578378133739,0.462200189633571,0.06992988094465814,57
0,107964277,6,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.055573938,21600000.0,29600000.0,58800000.0,33855.0,108000000.0,21600000.0,29600000.0,58800000.0,33855.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.055573938,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6,0,0,0,-1,-1,0,0,59415.0,36147.29865,84975.0,33855.0,53800000.0,7023554.479,58800000.0,48900000.0,normal,normal,0,[0.9 0.1 0.  0.  0. ],0.7980145920013804,1.0,"[('normal', 19)]",0.9999999954230141,0.892624152727274,0.24746190130104165,56
17,1213,1,1,31,87.0,31,31,31.0,0.0,87,87,87.0,0.0,97279.47238,1648.804617,1213.0,0.0,1213.0,1213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32.0,32.0,824.4023083,824.4023083,31,87,49.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,74.5,31.0,87.0,32.0,0,0,0,0,0,0,1,31,1,87,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[1. 0. 0. 0. 0.],1.0,0.8947368421052632,"[('normal', 17), ('SCAREWARE_ANDROIDDEFENDER', 2)]",0.6014674826060155,0.9574609693089446,0.21451380212206314,57
6,17413713,16,15,1017,4995.0,530,0,63.5625,139.3747795,1418,0,333.0,551.395891,345.2451525,1.780206209,580457.1,3103203.878,17000000.0,8.0,17400000.0,1160914.2,4405849.821,17100000.0,8.0,366193.0,26156.64286,36111.17583,85223.0,8.0,0,0,0,0,520.0,488.0,0.918816108,0.861390101,0,1418,187.875,407.4459196,166012.1774,0,0,0,1,0,0,0,0,0,193.9354839,63.5625,333.0,520.0,0,0,0,0,0,0,16,1017,15,4995,65535,349,6,32,403234.0,0.0,403234.0,403234.0,17000000.0,0.0,17000000.0,17000000.0,normal,normal,0,[1. 0. 0. 0. 0.],1.0,0.8421052631578947,"[('normal', 16), ('SCAREWARE_ANDROIDDEFENDER', 1), ('ADWARE_KOODOUS', 1), ('RANSOMWARE_SIMPLOCKER', 1)]",0.7100909043236967,0.9908102641310581,0.27278537608500314,53
6,3939805,3,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.761459006,1969902.5,2742589.311,3909206.0,30599.0,3939805.0,1969902.5,2742589.311,3909206.0,30599.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,96.0,0.0,0.761459006,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,96.0,0,0,0,0,0,0,3,0,0,0,1822,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADWARE_KOODOUS,normal,1,[0.7 0.  0.  0.3 0. ],0.6204486688579197,0.9473684210526315,"[('normal', 18), ('ADWARE_KOODOUS', 1)]",0.5984421897578516,0.6915747269725689,0.20040960062651,58
6,28874148,17,23,1459,23979.0,497,0,85.82352941,169.0407626,1460,0,1042.565217,614.0258972,880.9956921,1.385322261,740362.7692,3962873.02,24700000.0,1.0,4131637.0,258227.3125,576818.7774,2349714.0,2.0,28600000.0,1301190.409,5267022.945,24700000.0,1.0,0,0,0,0,360.0,472.0,0.588761961,0.7965603,0,1460,620.4390244,672.5691061,452349.2024,0,0,0,1,0,0,0,0,1,635.95,85.82352941,1042.565217,360.0,0,0,0,0,0,0,17,1459,23,23979,65535,148,4,20,4131637.0,0.0,4131637.0,4131637.0,24700000.0,0.0,24700000.0,24700000.0,normal,normal,0,[0.8 0.2 0.  0.  0. ],0.6890824929174288,0.7894736842105263,"[('normal', 15), ('RANSOMWARE_SIMPLOCKER', 2), ('SMSMALWARE_FAKEINST', 2)]",0.9999999998766623,0.8361057624452921,0.2022042445932749,55
17,11072,4,0,1260,0.0,321,309,315.0,6.92820323,0,0,0.0,0.0,113800.578,361.2716763,3690.666667,6325.746939,10995.0,28.0,11072.0,3690.666667,6325.746939,10995.0,28.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,128.0,0.0,361.2716763,0.0,309,321,313.8,6.57267069,43.2,0,0,0,0,0,0,0,0,0,392.25,315.0,0.0,128.0,0,0,0,0,0,0,4,1260,0,0,-1,-1,3,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[0.9 0.  0.  0.1 0. ],0.7980145920013804,0.9473684210526315,"[('normal', 18), ('SCAREWARE_ANDROIDDEFENDER', 1)]",0.6099657244000622,0.8786850107701621,0.17649231040129817,55
0,2048074,3,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.464790823,1024037.0,28.28427125,1024057.0,1024017.0,2048074.0,1024037.0,28.28427125,1024057.0,1024017.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1.464790823,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[0.8 0.2 0.  0.  0. ],0.6890824929174288,0.9473684210526315,"[('normal', 18), ('ADWARE_KOODOUS', 1)]",0.5873838067076476,0.8158658011392519,0.14827826402517943,57
6,1607682,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.244027115,1607682.0,0.0,1607682.0,1607682.0,1607682.0,1607682.0,0.0,1607682.0,1607682.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40.0,0.0,1.244027115,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,40.0,0,0,0,0,0,0,2,0,0,0,776,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[1. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.5934734094689488,0.9666815697306151,0.195481614865735,57
6,9037533,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.22129933,9037533.0,0.0,9037533.0,9037533.0,9037533.0,9037533.0,0.0,9037533.0,9037533.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64.0,0.0,0.22129933,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64.0,0,0,0,0,0,0,2,0,0,0,1612,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[1. 0. 0. 0. 0.],1.0,0.8947368421052632,"[('normal', 17), ('RANSOMWARE_SIMPLOCKER', 1), ('ADWARE_KOODOUS', 1)]",0.9860188460768518,0.9722500372185527,0.23474199477878457,57
6,13754714,12,18,635,20073.0,277,0,52.91666667,101.2768109,1448,0,1115.166667,568.6980228,1505.520217,2.181070432,474300.4828,2521916.918,13600000.0,3.0,13800000.0,1250428.545,4091543.02,13600000.0,699.0,139277.0,8192.764706,20219.27569,76694.0,3.0,0,0,0,0,392.0,584.0,0.872428173,1.308642259,0,1448,668.0,687.9031424,473210.7333,0,0,0,1,0,0,0,0,1,690.2666667,52.91666667,1115.166667,392.0,0,0,0,0,0,0,12,635,18,20073,65535,972,3,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[0.9 0.1 0.  0.  0. ],0.7980145920013804,0.8421052631578947,"[('normal', 16), ('RANSOMWARE_SIMPLOCKER', 2), ('SCAREWARE_ANDROIDDEFENDER', 1)]",0.5774502165862332,0.8972336365015,0.2936290575848484,51
6,271930,11,11,2113,4544.0,1368,0,192.0909091,420.6025332,1418,0,413.0909091,566.3063578,24480.56485,80.90317361,12949.04762,20984.09536,75853.0,6.0,271930.0,27193.0,30710.12779,94054.0,53.0,230395.0,23039.5,34907.54609,87030.0,6.0,0,0,0,0,360.0,360.0,40.45158681,40.45158681,0,1418,289.4347826,492.3182476,242377.2569,0,0,0,1,0,0,0,0,1,302.5909091,192.0909091,413.0909091,360.0,0,0,0,0,0,0,11,2113,11,4544,65535,383,4,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[0.8 0.1 0.  0.1 0. ],0.6029471813027503,0.9473684210526315,"[('normal', 18), ('SCAREWARE_ANDROIDDEFENDER', 1)]",0.5833348380404529,0.7831680735103999,0.22944028954878937,55
17,73,4,0,530,0.0,133,132,132.5,0.577350269,0,0,0.0,0.0,7260273.973,54794.52055,24.33333333,16.77299417,35.0,5.0,73.0,24.33333333,16.77299417,35.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,128.0,0.0,54794.52055,0.0,132,133,132.6,0.547722558,0.3,0,0,0,0,0,0,0,0,0,165.75,132.5,0.0,128.0,0,0,0,0,0,0,4,530,0,0,-1,-1,3,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[1. 0. 0. 0. 0.],1.0,0.8421052631578947,"[('normal', 16), ('SCAREWARE_ANDROIDDEFENDER', 2), ('RANSOMWARE_SIMPLOCKER', 1)]",1.0,0.9234644061100783,0.9457787287131479,57
17,49275,1,1,34,137.0,34,34,34.0,0.0,137,137,137.0,0.0,3470.319635,40.58853374,49275.0,0.0,49275.0,49275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32.0,32.0,20.29426687,20.29426687,34,137,68.33333333,59.46707773,3536.333333,0,0,0,0,0,0,0,0,1,102.5,34.0,137.0,32.0,0,0,0,0,0,0,1,34,1,137,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[1. 0. 0. 0. 0.],1.0,0.9473684210526315,"[('normal', 18), ('RANSOMWARE_SIMPLOCKER', 1)]",0.5828783843177752,0.9823565782540513,0.19431941129366528,59
6,14002952,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.142827027,14000000.0,0.0,14000000.0,14000000.0,14000000.0,14000000.0,0.0,14000000.0,14000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40.0,0.0,0.142827027,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,40.0,0,0,0,0,0,0,2,0,0,0,1643,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[1. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9744712992656699,0.9431495009723245,0.2809874966580114,59
17,31400,1,1,28,123.0,28,28,28.0,0.0,123,123,123.0,0.0,4808.917197,63.69426752,31400.0,0.0,31400.0,31400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32.0,32.0,31.84713376,31.84713376,28,123,59.66666667,54.84827557,3008.333333,0,0,0,0,0,0,0,0,1,89.5,28.0,123.0,32.0,0,0,0,0,0,0,1,28,1,123,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[0.9 0.  0.  0.  0.1],0.7980145920013804,1.0,"[('normal', 19)]",0.5829144480272068,0.8684892765921117,0.1612288521508124,59
17,50483,1,1,47,63.0,47,47,47.0,0.0,63,63,63.0,0.0,2178.95133,39.61729691,50483.0,0.0,50483.0,50483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20.0,20.0,19.80864846,19.80864846,47,63,52.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,78.5,47.0,63.0,20.0,0,0,0,0,0,0,1,47,1,63,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[1. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.5828100612271948,0.982617096738416,0.19995805249270981,59
6,229638,9,6,3093,716.0,1368,0,343.6666667,585.2311509,573,0,119.3333333,229.4930645,16586.97602,65.32019962,16402.71429,16784.57078,37982.0,47.0,229638.0,28704.75,32922.62262,96861.0,47.0,154900.0,30980.0,19571.53116,47891.0,801.0,0,0,0,0,296.0,200.0,39.19211977,26.12807985,0,1368,238.0625,465.11095,216328.1958,0,0,0,1,0,0,0,0,0,253.9333333,343.6666667,119.3333333,296.0,0,0,0,0,0,0,9,3093,6,716,65535,383,5,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[1. 0. 0. 0. 0.],1.0,0.8947368421052632,"[('normal', 17), ('SCAREWARE_ANDROIDDEFENDER', 1), ('RANSOMWARE_SIMPLOCKER', 1)]",0.5831262433113926,0.9531490128037934,0.3181683987773699,55
17,3465114,19,15,17347,3363.0,1350,39,913.0,591.6227214,1350,27,224.2,460.3815498,5976.71534,9.812086991,105003.4545,519910.6207,2996300.0,6.0,3465114.0,192506.3333,702498.9068,2996300.0,6.0,3397290.0,242663.5714,848986.735,3190927.0,18.0,0,0,0,0,380.0,348.0,5.483225083,4.328861908,27,1350,630.2857143,636.5768551,405230.0924,0,0,0,0,0,0,0,0,0,648.8235294,913.0,224.2,380.0,0,0,0,0,0,0,19,17347,15,3363,-1,-1,18,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[1. 0. 0. 0. 0.],1.0,0.9473684210526315,"[('normal', 18), ('SCAREWARE_ANDROIDDEFENDER', 1)]",0.587995889125381,0.9927884890324379,0.35348603736924616,54
17,1351,1,1,34,162.0,34,34,34.0,0.0,162,162,162.0,0.0,145077.7202,1480.3849,1351.0,0.0,1351.0,1351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32.0,32.0,740.19245,740.19245,34,162,76.66666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,115.0,34.0,162.0,32.0,0,0,0,0,0,0,1,34,1,162,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[0.9 0.1 0.  0.  0. ],0.7980145920013804,0.9473684210526315,"[('normal', 18), ('RANSOMWARE_SIMPLOCKER', 1)]",0.6323718076601403,0.852768796299816,0.17616486854573954,56
6,704331,24,45,244,60197.0,244,0,10.16666667,49.80629144,1448,0,1337.711111,372.4822523,85813.34628,97.96530325,10357.80882,57445.96361,465105.0,3.0,704331.0,30623.08696,106454.2864,508253.0,6.0,665792.0,15131.63636,71563.70477,465105.0,3.0,0,0,0,0,776.0,1448.0,34.07488809,63.89041516,0,1448,863.4428571,707.1382956,500044.5692,0,0,0,1,0,0,0,0,1,875.9565217,10.16666667,1337.711111,776.0,0,0,0,0,0,0,24,244,45,60197,65535,939,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[0.8 0.  0.  0.2 0. ],0.6890824929174288,0.8947368421052632,"[('normal', 17), ('SCAREWARE_ANDROIDDEFENDER', 1), ('ADWARE_KOODOUS', 1)]",0.5889070633826416,0.7839978147272795,0.24644846769110237,59
6,14019621,3,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.285314418,4673207.0,8072034.68,14000000.0,2383.0,14000000.0,7009810.5,9877110.057,14000000.0,25639.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104.0,40.0,0.213985813,0.071328604,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104.0,0,0,0,0,0,0,3,0,1,0,65535,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[0.9 0.  0.  0.1 0. ],0.7980145920013804,0.7368421052631579,"[('normal', 14), ('ADWARE_KOODOUS', 2), ('SMSMALWARE_FAKEINST', 1), ('SCAREWARE_ANDROIDDEFENDER', 1), ('RANSOMWARE_SIMPLOCKER', 1)]",0.5880390206205997,0.789881750692353,0.3095554782113583,59
6,499687,10,9,663,3771.0,313,0,66.3,107.0659714,1448,0,419.0,614.6206147,8873.554845,38.0238029,27760.38889,32683.88252,93876.0,3.0,470137.0,52237.44444,59769.77337,182195.0,931.0,469927.0,58740.875,60824.86495,155620.0,3.0,0,0,0,0,328.0,296.0,20.01252784,18.01127506,0,1448,221.7,445.2216598,198222.3263,0,0,0,1,0,0,0,0,0,233.3684211,66.3,419.0,328.0,0,0,0,0,0,0,10,663,9,3771,65535,122,4,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[0.8 0.1 0.  0.  0.1],0.6029471813027503,0.7894736842105263,"[('normal', 15), ('RANSOMWARE_SIMPLOCKER', 1), ('SCAREWARE_ANDROIDDEFENDER', 1), ('SMSMALWARE_FAKEINST', 1), ('ADWARE_KOODOUS', 1)]",0.5842580990718522,0.7852235091287536,0.21036284805308422,53
17,3223744,19,11,16186,1928.0,1350,38,851.8947368,618.0197673,1350,30,175.2727273,394.7216971,5618.932521,9.305949852,111163.5862,555227.5229,2997073.0,6.0,3223744.0,179096.8889,703853.3139,2997073.0,6.0,3142551.0,314255.1,966773.2099,3065454.0,11.0,0,0,0,0,608.0,352.0,5.89376824,3.412181612,30,1350,627.8709677,636.6955705,405381.2495,0,0,0,0,0,0,0,0,0,648.8,851.8947368,175.2727273,608.0,0,0,0,0,0,0,19,16186,11,1928,-1,-1,18,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[1. 0. 0. 0. 0.],1.0,0.8947368421052632,"[('normal', 17), ('SCAREWARE_ANDROIDDEFENDER', 1), ('RANSOMWARE_SIMPLOCKER', 1)]",0.5875667997617596,0.9928490084239117,0.3619111609105323,52
6,2404,2,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1247.920133,1202.0,335.1686143,1439.0,965.0,1439.0,1439.0,0.0,1439.0,1439.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64.0,32.0,831.9467554,415.9733777,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64.0,0,0,0,0,0,0,2,0,1,0,349,1548,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[0.9 0.  0.  0.  0.1],0.7980145920013804,0.8947368421052632,"[('normal', 17), ('RANSOMWARE_SIMPLOCKER', 1), ('ADWARE_KOODOUS', 1)]",0.5829026040838009,0.8878557465889058,0.1590971463204446,58
6,11985199,10,7,335,4867.0,209,0,33.5,73.28369532,1448,0,695.2857143,654.6675274,434.0353464,1.418416165,749074.9375,2957953.77,11800000.0,8.0,12000000.0,1331688.778,3941167.538,11800000.0,8.0,74966.0,12494.33333,16604.59135,37077.0,63.0,0,0,0,0,328.0,232.0,0.83436245,0.584053715,0,1448,289.0,515.1625671,265392.4706,0,0,0,1,0,0,0,0,0,306.0,33.5,695.2857143,328.0,0,0,0,0,0,0,10,335,7,4867,65535,61,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[0.8 0.1 0.1 0.  0. ],0.6029471813027503,0.8947368421052632,"[('normal', 17), ('RANSOMWARE_SIMPLOCKER', 2)]",0.5906838535362413,-0.547205419274691,0.23552828913927193,54
17,180915,1,1,34,141.0,34,34,34.0,0.0,141,141,141.0,0.0,967.305088,11.05491529,180915.0,0.0,180915.0,180915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20.0,20.0,5.527457646,5.527457646,34,141,69.66666667,61.7764788,3816.333333,0,0,0,0,0,0,0,0,1,104.5,34.0,141.0,20.0,0,0,0,0,0,0,1,34,1,141,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,0,[0.9 0.1 0.  0.  0. ],0.7980145920013804,0.8947368421052632,"[('normal', 17), ('SMSMALWARE_FAKEINST', 1), ('RANSOMWARE_SIMPLOCKER', 1)]",0.5827063753832025,0.8620408240053415,0.16117891899946743,59
6,14720986,7,4,717,213.0,517,0,102.4285714,197.4199054,152,0,53.25,71.83952023,63.17511612,0.747232556,1472098.6,4595729.205,14600000.0,54.0,14700000.0,2453497.667,5926927.243,14600000.0,758.0,98324.0,32774.66667,29865.11814,58566.0,54.0,0,0,0,0,232.0,136.0,0.475511627,0.27172093,0,517,77.5,154.3428886,23821.72727,0,0,0,1,0,0,0,0,0,84.54545455,102.4285714,53.25,232.0,0,0,0,0,0,0,7,717,4,213,65535,175,2,32,169296.0,0.0,169296.0,169296.0,14600000.0,0.0,14600000.0,14600000.0,RANSOMWARE_SIMPLOCKER,normal,1,[0.8 0.1 0.  0.  0.1],0.6029471813027503,0.8947368421052632,"[('normal', 17), ('ADWARE_KOODOUS', 1), ('SCAREWARE_ANDROIDDEFENDER', 1)]",0.5957742981667767,0.5567560373721541,0.22692549777201418,47
