Raw Read Error Rate,SpinUpTime,Reallocated Sector Count,Seek Error Rate,Power on Hours,Reported Uncorrectable Error,High Fly Writes,Temperature Celsius,Hardware ECC Recovered,Current Pending Sector,Reallocated Sectors Count,Current Pending Sectors counts,true_label,predicted_label,is_misclassification,probabilities,Entropy Calculator,Trust Calculator on 19 Neighbors - Trust,Trust Calculator on 19 Neighbors - Detail,External Calculator (NaiveBayes),Combined Calculator (XGBoost),Multiple Combined Calculator (3 classifiers),Confidence Interval (0.9999%)
0.387097,1.0,0.939394,0.536585,-0.052632,1.0,0.494949,-0.771429,-0.247312,1.0,-0.927694,-1.0,fail,fail,0,[0.1 0.9],0.5310044064107188,0.05263157894736842,"[('normal', 18), ('fail', 1)]",0.9999999999871922,0.7341811023147229,-0.676770042716042,10
0.0,1.0,1.0,0.536585,0.052632,1.0,0.878788,-0.6,-0.11828,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999713131,0.9994679866358638,0.9544075151408582,9
0.387097,1.0,1.0,0.609756,0.052632,1.0,1.0,-0.371429,-0.139785,1.0,-0.998582,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999980601,0.9994385828031227,0.9763438712498006,10
0.387097,1.0,0.878788,0.536585,0.157895,1.0,0.939394,-0.6,-0.010753,1.0,-0.88327,-1.0,normal,normal,0,[0.9 0.1],0.5310044064107188,0.8947368421052632,"[('normal', 17), ('fail', 2)]",0.9999999999931569,0.7539270743222359,0.7215187709582512,8
0.419355,1.0,1.0,0.536585,0.052632,1.0,-1.0,-0.485714,-0.11828,1.0,-0.989603,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999998692,0.9995016985340044,0.977735674377754,9
0.16129,0.62963,-1.0,0.585366,-0.263158,-1.0,1.0,-0.771429,-0.225806,1.0,0.939508,-1.0,fail,fail,0,[0. 1.],1.0,0.9473684210526315,"[('fail', 18), ('normal', 1)]",1.0,0.9994963083881885,0.9998172390858192,10
0.419355,1.0,1.0,0.536585,0.052632,1.0,0.939394,-0.542857,-0.032258,1.0,-0.998582,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999967133,0.9990942588192411,0.9586464525090919,10
0.16129,1.0,1.0,0.560976,0.052632,1.0,0.959596,-0.542857,-0.204301,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999940641,0.9983271565288305,0.960201320360795,10
0.387097,1.0,-1.0,0.560976,-0.052632,1.0,1.0,0.028571,-0.204301,1.0,0.935255,-1.0,fail,fail,0,[0.1 0.9],0.5310044064107188,0.7368421052631579,"[('fail', 14), ('normal', 5)]",1.0,0.7101047448308591,0.5895111266485332,10
-0.16129,1.0,-1.0,0.390244,0.684211,1.0,0.979798,-0.542857,-0.225806,1.0,0.935255,-1.0,fail,normal,1,[0.6 0.4],0.02904940554533142,0.47368421052631576,"[('fail', 10), ('normal', 9)]",1.0,0.0693360016198642,-0.2921334324473164,10
0.290323,1.0,1.0,0.390244,0.578947,1.0,0.979798,-0.428571,-0.225806,1.0,-1.0,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999944669824,0.9989598895190284,0.9865865775660367,10
0.387097,1.0,1.0,0.560976,0.052632,1.0,0.939394,-0.6,-0.075269,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999970187,0.9969469206407666,0.9560737492357188,10
0.290323,1.0,1.0,0.536585,0.052632,1.0,1.0,0.314286,-0.311828,1.0,-0.996692,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999999946,0.9994888586224988,0.9941213332552424,10
-0.032258,1.0,1.0,0.609756,0.052632,1.0,1.0,-0.428571,-0.182796,1.0,-1.0,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999493523,0.999307494435925,0.9735321574015746,10
0.258065,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.428571,-0.268817,1.0,-0.991966,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999962835,0.9985048113157973,0.9652364351974582,10
0.354839,1.0,0.979798,0.536585,0.052632,1.0,1.0,-0.542857,-0.010753,1.0,-0.968336,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999962327,0.996372246183455,0.9560860506254155,10
0.419355,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.485714,-0.225806,1.0,-0.989603,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999972412,0.9984656150918454,0.9603770396524545,9
0.451613,1.0,1.0,0.560976,0.052632,1.0,1.0,-0.542857,-0.225806,1.0,-0.995274,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999961389,0.9939986262470484,0.9584770752212658,10
0.387097,1.0,1.0,0.536585,0.052632,1.0,0.878788,-0.028571,-0.11828,1.0,-0.998582,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999999253,0.9998019190388732,0.9874139981580957,9
0.290323,1.0,1.0,0.560976,0.052632,1.0,1.0,0.257143,-0.096774,1.0,-0.984877,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999999969,0.9990681714843959,0.9940518631963599,10
0.322581,1.0,1.0,0.390244,0.578947,1.0,0.959596,-0.6,-0.096774,1.0,-1.0,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999931769553,0.9966505176853389,0.9805992898151729,9
0.16129,1.0,0.919192,0.536585,0.052632,1.0,-0.575758,-0.485714,-0.16129,1.0,-0.92155,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999989826,0.99900631851051,0.9716534699410152,8
0.129032,1.0,-1.0,0.560976,-0.052632,1.0,0.939394,-0.485714,-0.16129,1.0,0.948488,-1.0,fail,fail,0,[0. 1.],1.0,0.7368421052631579,"[('fail', 14), ('normal', 5)]",1.0,0.9672858715057373,0.8890091499895402,8
0.387097,1.0,1.0,0.439024,0.578947,1.0,1.0,-0.2,-0.075269,1.0,-1.0,-1.0,normal,normal,0,[0.9 0.1],0.5310044064107188,1.0,"[('normal', 19)]",0.9999999998678109,0.7642290576554287,0.7592263348852594,10
0.290323,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.714286,-0.010753,1.0,-0.998582,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.999999999994006,0.9980116104707122,0.940796271286568,10
0.129032,1.0,1.0,0.536585,0.052632,1.0,0.979798,-0.6,-0.032258,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999901809,0.9991925873328,0.9538497655120964,10
0.419355,0.555556,1.0,0.536585,0.157895,1.0,1.0,-0.714286,-0.075269,1.0,-1.0,-1.0,normal,normal,0,[0.9 0.1],0.5310044064107188,0.21052631578947367,"[('fail', 15), ('normal', 4)]",0.9999996842695152,0.6069215125830296,-0.48441332971032036,10
0.290323,1.0,1.0,0.536585,0.052632,1.0,0.919192,-0.485714,-0.11828,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999980898,0.9997142179636285,0.9632573917859695,9
0.387097,1.0,1.0,0.536585,0.052632,1.0,0.979798,-0.6,-0.11828,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999974118,0.9990878343814984,0.9518700949484669,10
0.290323,1.0,1.0,0.536585,0.052632,1.0,0.979798,-0.542857,-0.182796,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.999999999997329,0.9992120545939542,0.9569523585679108,10
0.225806,1.0,1.0,0.536585,0.052632,1.0,0.939394,0.257143,-0.139785,1.0,-0.998582,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999999962,0.9996680015756283,0.9937421789329889,10
0.451613,0.62963,1.0,0.463415,0.473684,1.0,0.959596,-0.828571,-0.204301,1.0,-1.0,-1.0,fail,fail,0,[0. 1.],1.0,0.9473684210526315,"[('fail', 18), ('normal', 1)]",0.9928188625849474,0.99474309803918,0.2385913658184857,10
0.290323,1.0,1.0,0.609756,0.052632,1.0,1.0,-0.371429,-0.225806,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.999999999996879,0.9988947443198413,0.9759143431116021,10
0.387097,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.6,-0.11828,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999974228,0.9995386595837772,0.9515926597899639,10
0.419355,1.0,1.0,0.536585,0.157895,1.0,0.919192,-0.371429,-0.032258,1.0,-0.99811,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999986645,0.9996675534639508,0.9786769996328245,10
0.387097,1.0,1.0,0.414634,0.578947,1.0,0.979798,-0.257143,-0.247312,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999992067065,0.9990751466830261,0.9917495227118387,10
0.419355,1.0,1.0,0.512195,0.578947,1.0,1.0,-0.085714,-0.096774,1.0,-0.99811,-1.0,normal,normal,0,[1. 0.],1.0,0.9473684210526315,"[('normal', 18), ('fail', 1)]",0.9999999999893702,0.9989901777589694,0.9962627969086973,10
0.354839,1.0,1.0,0.536585,0.052632,1.0,1.0,0.142857,-0.139785,1.0,-0.997637,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999999886,0.9997548299434129,0.9914043022771292,10
0.387097,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.6,-0.139785,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.999999999997409,0.9992651879438199,0.9513475371023595,10
0.290323,-0.333333,1.0,0.414634,0.368421,1.0,1.0,-0.142857,0.010753,1.0,-0.999527,-1.0,fail,fail,0,[0.1 0.9],0.5310044064107188,1.0,"[('fail', 19)]",1.0,0.7401693649084691,0.7647391677680199,10
0.290323,1.0,1.0,0.536585,0.052632,1.0,0.878788,-0.657143,-0.204301,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999958556,0.998759742709808,0.9463092387743911,9
0.451613,1.0,1.0,0.512195,0.157895,1.0,1.0,-0.6,-0.182796,1.0,-0.998582,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999965737,0.9992152876220644,0.9587685210559767,10
0.451613,0.555556,0.474747,0.536585,0.052632,-1.0,1.0,-1.0,-0.182796,1.0,-0.478261,-0.997753,fail,fail,0,[0. 1.],1.0,1.0,"[('fail', 19)]",1.0,0.9690128341317177,0.9931928826888496,10
0.193548,1.0,0.878788,0.536585,0.052632,1.0,0.030303,-0.6,-0.268817,1.0,-0.86673,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999887681,0.9947280259802938,0.9512647825378467,8
0.451613,1.0,1.0,0.536585,0.052632,1.0,0.494949,-0.314286,-0.075269,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999991542,0.9996530561766122,0.9778472158818453,10
0.419355,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.714286,-0.16129,1.0,-1.0,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999964182,0.9945948636159301,0.9380909588137841,9
0.0,0.037037,0.878788,-0.707317,0.368421,1.0,0.939394,-0.771429,-0.634409,1.0,-0.87051,-1.0,fail,fail,0,[0.3 0.7],0.1187091007693073,0.7894736842105263,"[('fail', 15), ('normal', 4)]",1.0,0.5516975696130823,0.5593077091468108,8
0.387097,1.0,1.0,0.536585,0.052632,1.0,1.0,0.142857,-0.247312,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.999999999999979,0.9994856498087756,0.9911106101908264,10
0.322581,1.0,1.0,0.536585,0.157895,1.0,0.959596,-0.6,-0.16129,1.0,-0.992911,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999975933,0.9994302301201969,0.9623329371523653,8
0.032258,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.657143,-0.16129,1.0,-0.995747,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999775362,0.9972492724191397,0.9460417227839377,9
0.451613,1.0,1.0,0.536585,0.052632,1.0,0.656566,-0.6,-0.11828,1.0,-0.997164,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999970697,0.999212080030702,0.9553252967174265,10
0.290323,1.0,1.0,0.536585,0.052632,1.0,0.292929,-0.485714,-0.075269,1.0,-0.994802,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999983353,0.9995104664121754,0.9691177858255943,9
-0.096774,1.0,1.0,0.560976,0.052632,1.0,1.0,-0.314286,-0.290323,1.0,-0.997164,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.999999999894102,0.9988543341169134,0.9757731574991269,10
0.096774,1.0,1.0,0.560976,0.052632,1.0,0.79798,-0.314286,-0.053763,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999966663,0.9993665929650888,0.9784269018216021,10
0.451613,1.0,1.0,0.512195,0.157895,1.0,0.919192,-0.6,-0.139785,1.0,-0.997164,-1.0,normal,normal,0,[1. 0.],1.0,0.9473684210526315,"[('normal', 18), ('fail', 1)]",0.9999999999969327,0.9977696181740612,0.9600292202338704,10
0.419355,1.0,0.979798,0.560976,0.052632,1.0,1.0,-0.6,-0.247312,1.0,-0.974008,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999947874,0.9903480559587479,0.9512132523630655,10
0.387097,1.0,1.0,0.536585,0.157895,1.0,0.919192,-0.542857,-0.11828,1.0,-0.998582,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999980903,0.9997668557334691,0.9676422206188146,10
0.387097,1.0,1.0,0.512195,0.157895,1.0,1.0,-0.657143,-0.247312,1.0,-0.99811,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999945682,0.9984816428041086,0.9527705986522373,10
0.290323,1.0,-1.0,0.609756,-0.684211,1.0,1.0,-0.657143,-0.182796,1.0,0.946125,-1.0,fail,fail,0,[0. 1.],1.0,1.0,"[('fail', 19)]",1.0,0.9945357842370868,0.9791711978261883,10
0.419355,1.0,1.0,0.536585,0.157895,1.0,1.0,-0.6,-0.268817,1.0,-0.997164,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999945831,0.9995864416123368,0.9606604686851149,10
0.451613,1.0,1.0,0.536585,0.052632,1.0,0.89899,-0.542857,-0.268817,1.0,-0.987713,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999941827,0.9960171454586089,0.9555789487866688,10
0.483871,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.6,-0.204301,1.0,-0.994802,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999956681,0.9979715142399073,0.9498404443486934,10
0.129032,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.542857,-0.225806,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999913791,0.9992672846419737,0.9567074344585581,10
0.322581,1.0,1.0,0.536585,0.052632,1.0,0.979798,-0.371429,-0.204301,1.0,-0.997637,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999986879,0.999583931552479,0.9702301226886588,9
0.451613,1.0,1.0,0.560976,0.052632,1.0,1.0,0.2,-0.247312,1.0,-0.984877,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999999876,0.9967345295008272,0.9926991846632637,10
0.290323,1.0,1.0,0.536585,0.052632,1.0,0.979798,-0.657143,-0.11828,1.0,-0.992439,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999967994,0.996048133354634,0.9456349695552563,10
0.387097,1.0,1.0,0.487805,0.157895,1.0,0.535354,-0.657143,-0.16129,1.0,-0.999527,-1.0,normal,normal,0,[0.9 0.1],0.5310044064107188,1.0,"[('normal', 19)]",0.9999999999958777,0.5392686016352299,0.7216055329124892,9
0.193548,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.6,-0.11828,1.0,-0.997164,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999957423,0.9995614269864745,0.9521619415255209,10
0.290323,1.0,1.0,0.536585,0.052632,1.0,0.919192,-0.6,-0.11828,1.0,-0.995747,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999971793,0.9987499606795609,0.9527029431625854,10
0.387097,1.0,1.0,0.487805,0.263158,1.0,0.878788,-0.485714,0.010753,1.0,-1.0,-1.0,normal,normal,0,[1. 0.],1.0,0.9473684210526315,"[('normal', 18), ('fail', 1)]",0.9999999999923733,0.9764111302793026,0.9761019664000342,8
0.419355,1.0,1.0,0.243902,0.578947,1.0,1.0,-0.771429,-0.11828,1.0,-1.0,-1.0,normal,normal,0,[0.8 0.2],0.2780719051126377,0.8947368421052632,"[('normal', 17), ('fail', 2)]",0.9997979851785347,0.6189479802729555,0.5807392401944054,10
0.483871,1.0,-1.0,0.585366,-0.368421,1.0,0.414141,-0.6,-0.182796,1.0,0.935255,-1.0,fail,fail,0,[0. 1.],1.0,1.0,"[('fail', 19)]",1.0,0.9931110055185854,0.9440917252780734,10
0.290323,1.0,1.0,0.414634,0.578947,1.0,1.0,-0.6,-0.182796,1.0,-0.998582,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999972503057,0.9994417072739452,0.9813529977343655,10
0.322581,1.0,1.0,0.512195,0.052632,1.0,0.737374,-0.714286,0.032258,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.999999999989384,0.998502106172964,0.9409058359091337,9
0.129032,1.0,1.0,0.536585,0.052632,1.0,0.959596,-0.6,-0.075269,1.0,-0.997637,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999923461,0.9992100595263764,0.9534417670454677,10
0.354839,1.0,1.0,0.536585,0.052632,1.0,0.979798,-0.485714,-0.139785,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999982604,0.9996870939212386,0.9622281292532492,9
0.419355,0.703704,1.0,0.585366,-0.263158,1.0,1.0,-0.714286,-0.225806,1.0,-0.991966,-1.0,fail,fail,0,[0.1 0.9],0.5310044064107188,1.0,"[('fail', 19)]",0.9120231281529156,0.764988584975471,-0.016401845434926603,10
0.419355,1.0,1.0,0.536585,0.052632,1.0,0.737374,-0.657143,-0.139785,1.0,-0.996219,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999968597,0.9970784604083747,0.9483263200445081,10
0.387097,1.0,1.0,0.609756,0.052632,1.0,0.010101,-0.257143,-0.096774,1.0,-0.997164,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999994268,0.9992300776066259,0.9865860802141424,10
0.419355,1.0,1.0,0.560976,0.052632,1.0,0.717172,-0.657143,-0.204301,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999958832,0.9961472733411938,0.9513418996067283,10
-0.032258,0.62963,1.0,0.414634,0.473684,1.0,0.89899,-0.771429,-0.311828,1.0,-1.0,-1.0,fail,fail,0,[0.2 0.8],0.2780719051126377,0.5789473684210527,"[('fail', 11), ('normal', 8)]",0.999956908042386,0.6248642041342326,0.15776607674264717,10
0.483871,1.0,1.0,0.512195,0.157895,1.0,1.0,0.714286,-0.268817,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.9986670446814969,0.9983189841657351,10
0.387097,1.0,1.0,0.536585,0.052632,1.0,-0.353535,-0.314286,-0.333333,1.0,-0.988658,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999986317,0.9982622271636501,0.9810151256625187,10
0.193548,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.257143,-0.182796,1.0,-0.998582,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999990699,0.9997773024078924,0.9774059488408758,10
0.225806,1.0,1.0,0.536585,0.052632,1.0,0.979798,-0.542857,-0.16129,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999968532,0.9992059245123528,0.9573843243294898,9
0.354839,1.0,1.0,0.536585,0.052632,1.0,0.979798,-0.542857,-0.204301,1.0,-0.997637,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999972516,0.9990336640621535,0.9563861897618642,10
0.419355,0.555556,1.0,0.536585,-0.052632,0.79798,0.939394,-0.828571,-0.096774,1.0,-0.991493,-1.0,fail,fail,0,[0. 1.],1.0,1.0,"[('fail', 19)]",1.0,0.9963502236641943,0.9144837132739467,10
0.387097,1.0,1.0,0.560976,0.052632,1.0,0.131313,-0.371429,-0.311828,1.0,-0.997637,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999971193,0.9986464867834002,0.9773285444537828,10
0.419355,1.0,1.0,0.487805,0.578947,1.0,1.0,-0.371429,-0.182796,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999998703055,0.998850867152214,0.9914341098564354,10
0.354839,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.371429,-0.139785,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999990009,0.9997242353856564,0.9706151660893054,10
0.419355,1.0,0.979798,0.536585,0.052632,1.0,0.212121,-0.428571,-0.204301,1.0,-0.972117,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999986178,0.998558861669153,0.9710274723193395,10
0.419355,1.0,1.0,0.536585,0.157895,1.0,1.0,-0.028571,-0.16129,1.0,-0.998582,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999999294,0.9998850948031759,0.9900822418115401,9
0.419355,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.6,-0.204301,1.0,-0.990548,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999965177,0.9980974597856402,0.9497616437104561,10
0.387097,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.257143,-0.053763,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.99999999999939,0.9997445071930997,0.9779325689363687,10
0.258065,1.0,1.0,0.536585,0.052632,1.0,0.858586,-0.714286,-0.225806,1.0,-0.991966,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999940896,0.9921027515083551,0.939244092355115,9
0.290323,1.0,1.0,0.512195,0.157895,1.0,1.0,-0.771429,-0.053763,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,0.9473684210526315,"[('normal', 18), ('fail', 1)]",0.999999999995381,0.9980789835099131,0.9435890370258204,10
0.419355,1.0,1.0,0.536585,0.052632,1.0,0.979798,-0.657143,-0.075269,1.0,-0.988185,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999965375,0.9960135361179709,0.945247071049943,10
0.064516,1.0,1.0,0.512195,0.157895,1.0,1.0,-0.542857,-0.204301,1.0,-0.997637,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999859541,0.9994502704357728,0.9644175881668392,10
0.193548,1.0,1.0,0.536585,0.052632,1.0,0.959596,-0.714286,-0.247312,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999901985,0.9953534710220993,0.9382419493013309,10
0.451613,1.0,1.0,0.560976,0.052632,1.0,0.878788,-0.257143,-0.075269,1.0,-0.98913,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999993358,0.9984574504196644,0.9797355550484511,9
0.193548,1.0,1.0,0.536585,0.052632,1.0,-1.0,-0.6,-0.11828,1.0,-0.988658,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999996965,0.9991937457234599,0.9714983745610749,10
0.354839,1.0,1.0,0.560976,0.052632,1.0,1.0,-0.2,-0.075269,1.0,-1.0,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999996317,0.9993636520230211,0.9820983321567182,10
0.387097,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.657143,-0.247312,1.0,-0.998582,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999946407,0.9979427375365049,0.9436178395277007,10
0.290323,1.0,1.0,0.536585,0.052632,1.0,0.979798,0.6,-0.247312,1.0,-1.0,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.9993749977438711,0.9972595257502364,10
0.290323,1.0,1.0,0.609756,0.157895,1.0,1.0,-0.542857,-0.139785,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999960799,0.9997872879030183,0.9733486487682459,10
0.451613,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.485714,-0.182796,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999977098,0.999660442903405,0.9613101952932661,9
0.193548,1.0,1.0,0.536585,0.052632,1.0,0.959596,-0.6,-0.204301,1.0,-0.997637,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999945032,0.9991377505939454,0.9515835247575563,10
0.387097,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.542857,-0.268817,1.0,-0.995274,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999950392,0.99743912066333,0.9551426516324096,10
0.129032,1.0,-1.0,0.609756,-0.684211,1.0,1.0,-0.6,-0.247312,1.0,0.935255,-1.0,fail,fail,0,[0. 1.],1.0,1.0,"[('fail', 19)]",1.0,0.9965047370642424,0.9761095539128973,10
0.354839,1.0,1.0,0.585366,0.157895,1.0,1.0,-0.714286,-0.182796,1.0,-1.0,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.999999999995933,0.9989343585912138,0.9574061174926483,10
0.387097,1.0,1.0,0.414634,0.578947,1.0,1.0,-0.6,-0.16129,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999976480093,0.9991424896288663,0.9813537879620521,9
