Duration,Fwd_Status,Serv_Type,Pkt_Exchanged,Byte_Exchanged,true_label,predicted_label,is_misclassification,probabilities,Entropy Calculator,Trust Calculator on 19 Neighbors - Trust,Trust Calculator on 19 Neighbors - Detail,External Calculator (NaiveBayes),Combined Calculator (XGBoost),Multiple Combined Calculator (3 classifiers),Confidence Interval (0.9999%)
3.02,0,0,2,96,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9546370760064335,0.9982605477372568,0.27674102871810197,4
0.46,0,0,5,597,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.5497067238403149,0.9806910488566754,0.3377219460134551,4
0.048,0,2,3,2430,normal,normal,0,[0.8 0.  0.  0.1 0.1 0. ],0.643349528424431,0.9473684210526315,"[('normal', 18), ('nerisbotnet', 1)]",0.7461176544325316,0.8143040695555268,0.7206332405369517,3
0.0,0,0,1,131,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9862981344058737,0.9945311534362193,0.2471083452614616,4
5.668,0,0,6513,9713084,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.9997934341148633,0.9999999525629376,3
2.896,0,0,2,96,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9579388721608446,0.9993038835617127,0.2758911201200341,4
22.456,0,0,10,6548,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.9998353456010165,0.8677542651140743,2
2.384,0,0,4,609,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.4593477467614863,0.9923422009092246,0.3614027250773044,4
2.048,0,0,9,1122,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.6792446245843583,0.9996844961653386,0.32547661803549016,3
45.076,0,0,2,104,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.9994236424836345,0.9526010973027818,4
1.148,0,0,25,2458,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,0.9473684210526315,"[('normal', 18), ('nerisbotnet', 1)]",0.9999999393056116,0.9992886046960029,0.939046733548243,3
0.0,0,40,2,197,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9673679129851207,0.9976024132381405,0.2991967999343876,4
0.336,0,0,11,5876,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.8763964092386908,0.9990611459431084,0.882128784187843,2
0.0,0,0,1,70,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9849062098346439,0.9963069850915545,0.23884320220310043,4
9.012,0,0,3,152,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9986665614604343,0.9977355386343061,0.27619610045922405,4
0.504,0,0,12,8444,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9999338767070508,0.9942393559329474,0.9171605540859944,2
0.0,0,0,2,197,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,0.7894736842105263,"[('normal', 15), ('dos', 4)]",0.9750731497438778,0.9935256974102069,0.25055561251532393,4
9.0,0,0,3,144,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9986193598436511,0.9985519171321716,0.2761592612276977,4
0.228,0,0,5,641,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.5577916381714491,0.9996459441205827,0.33498090037654804,4
0.0,0,0,1,40,dos,scan44,1,[0.28630299 0.46810973 0.24558729 0.         0.         0.        ],0.40939050014830997,1.0,"[('scan44', 19)]",0.9722502957211441,0.40457205616093594,0.19827765337799583,4
19.056,0,0,43,48273,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.9997897338328312,0.954552128697093,4
0.0,0,0,1,44,scan44,scan44,0,[0.01717898 0.98282102 0.         0.         0.         0.        ],0.9515296952184099,1.0,"[('scan44', 19)]",0.9866008044796654,0.9494508137319719,-0.18860694530620178,4
0.0,0,72,1,76,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9999924731744299,0.9992371026211413,0.9737250309307893,4
0.0,0,0,1,75,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9852924412369589,0.9973643311290357,0.24183545158041753,4
0.0,0,0,1,40,scan44,scan44,0,[0.28630299 0.46810973 0.24558729 0.         0.         0.        ],0.40939050014830997,1.0,"[('scan44', 19)]",0.9722502957211441,0.40457205616093594,0.19827765337799583,4
10.932,0,0,9,1623,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9999774956391427,0.9997449174720492,0.2803709096610398,3
0.0,0,0,1,44,scan44,scan44,0,[0.01717898 0.98282102 0.         0.         0.         0.        ],0.9515296952184099,1.0,"[('scan44', 19)]",0.9866008044796654,0.9494508137319719,-0.18860694530620178,4
0.0,0,0,1,122,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9864888775185516,0.9942746609564077,0.2465413784962566,4
0.0,0,0,1,78,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9854969411559393,0.9962665074599035,0.24280938144822173,4
3.616,0,0,11,2809,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.6757656311891774,0.9998166331878393,0.8898179822814513,2
0.196,0,40,13,5630,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.991939191429142,0.9552519164114743,2
4.8,0,16,16,1970,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9999999885387874,0.9996267759809703,0.9531752851181995,1
0.0,0,0,1,44,scan44,scan44,0,[0.01717898 0.98282102 0.         0.         0.         0.        ],0.9515296952184099,1.0,"[('scan44', 19)]",0.9866008044796654,0.9494508137319719,-0.18860694530620178,4
0.352,0,72,2,104,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9999970202482079,0.9997220037896328,0.9738932386202088,4
0.0,0,0,1,40,scan44,scan44,0,[0.28630299 0.46810973 0.24558729 0.         0.         0.        ],0.40939050014830997,1.0,"[('scan44', 19)]",0.9722502957211441,0.40457205616093594,0.19827765337799583,4
9.1,0,0,3,180,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9989527006727346,0.9990626027545049,0.27633026288269075,4
0.0,0,0,2,197,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,0.7894736842105263,"[('normal', 15), ('dos', 4)]",0.9750731497438778,0.9935256974102069,0.25055561251532393,4
0.0,0,72,1,48,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9999909446126477,0.9993406635909494,0.973684782444705,4
4.596,0,0,12,5725,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.976886429390917,0.9998376721285465,0.8934147187671989,1
3.012,0,0,2,104,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9554369687938986,0.998947260923648,0.27670547286624,4
1.184,0,0,4,1373,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.6016056590482664,0.9993369126663919,0.3386003532717658,4
5.284,0,0,2,88,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.6620624842777773,0.9988306150421298,0.3289156801270574,3
2.948,0,0,2,96,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9566042880608513,0.9988481551450171,0.27624162446730155,4
0.0,0,0,1,66,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9845541217666204,0.9919991997369373,0.23424461203446634,4
0.144,0,0,9,1022,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.6972203602624174,0.9983097588514491,0.3147112789344096,3
0.0,0,0,1,84,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9858480285599597,0.9955883939102682,0.24389368354656596,4
55.304,0,0,4,232,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.9950191140977929,0.9547777479575825,4
8.948,0,0,9,384,normal,normal,0,[0.9 0.  0.  0.  0.1 0. ],0.8185677380393563,1.0,"[('normal', 19)]",0.9982547045080323,0.8814691569156738,0.24578688234966972,3
0.0,0,0,2,200,dos,dos,0,[0. 0. 1. 0. 0. 0.],1.0,1.0,"[('dos', 19)]",0.9742130255940469,0.9840779762877135,-0.2508620743124235,4
262.712,0,0,726,154177,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.9997897338328312,0.9900322964401042,4
2.976,0,0,2,96,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9558562714683737,0.9988481551450171,0.2764337797412479,4
0.0,0,2,6,8582,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9999963458042409,0.9947784435228844,0.9225722329199767,3
3.004,0,0,2,96,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9550867491577023,0.9974714562157574,0.27662852416195216,4
0.296,0,0,4,1152,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.5358393440905381,0.9986892543471644,0.3459372233627427,4
7.388,0,0,5,212,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.980498584380138,0.984013855689754,0.27791749151153106,3
5.064,0,0,7,891,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.5917260014107254,0.9985758428319398,0.34317491666457417,2
0.0,0,72,1,69,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9999921223899615,0.9992923415694551,0.9737150511254574,4
1.38,0,0,9,360,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.6846264398244795,0.9965726212380979,0.31432106928531495,3
42.852,0,0,6,711,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.9990353064107351,0.953610193827601,4
1.808,0,0,11,2086,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.8930707393172419,0.9994898564711124,0.2919429722211833,2
0.376,0,0,4,922,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.5362703922537809,0.9953776089555737,0.34431263745241975,4
0.0,0,0,1,61,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9840563847788718,0.9955413454053025,0.2240888623617383,4
0.172,0,64,5,289,normal,normal,0,[0.9 0.  0.  0.1 0.  0. ],0.8185677380393563,0.5789473684210527,"[('normal', 11), ('nerisbotnet', 7), ('anomaly-spam', 1)]",0.9999922046927375,0.8350130523158732,0.27406469653410964,4
0.0,0,0,1,44,scan44,scan44,0,[0.01717898 0.98282102 0.         0.         0.         0.        ],0.9515296952184099,1.0,"[('scan44', 19)]",0.9866008044796654,0.9494508137319719,-0.18860694530620178,4
1.5,0,40,13,2885,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9999999965404195,0.999625303632294,0.9641214237917594,2
2.992,0,0,2,96,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9554192257289246,0.9988481551450171,0.2765447353656176,4
2.832,0,0,2,96,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.959489545481123,0.9993146028887739,0.27546989285702245,4
2.984,0,0,2,96,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9556386350086399,0.9988481551450171,0.2764891500926498,4
3.688,0,0,14,2953,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.8713331977803148,0.9997574275719545,0.9224699015246283,2
0.0,0,0,2,112,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9845881711392815,0.9981581277892596,0.243783512279328,4
330.48,0,0,67,3484,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.9997582875041051,0.990801370723244,3
0.0,0,72,1,48,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9999909446126477,0.9993406635909494,0.973684782444705,4
0.184,0,0,8,387,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.5831828707727451,0.9963578450489161,0.3176804418105343,3
0.284,0,0,117,4688,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.9954855563922429,0.8205439220563352,3
0.0,0,72,1,73,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9999923252130946,0.9993293084964071,0.973720760497943,4
0.0,0,40,1,68,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.5513724606933076,0.9981788196631611,0.368311412810083,4
0.0,0,0,1,66,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9845541217666204,0.9919991997369373,0.23424461203446634,4
121.212,0,72,112,132668,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.9998506119580902,0.9910523814466794,4
20.508,0,0,6,642,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.9989977045719782,0.948337206650046,4
0.0,0,0,1,74,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9852198125176879,0.9973643311290357,0.24140259060245503,4
0.0,0,0,1,44,scan44,scan44,0,[0.01717898 0.98282102 0.         0.         0.         0.        ],0.9515296952184099,1.0,"[('scan44', 19)]",0.9866008044796654,0.9494508137319719,-0.18860694530620178,4
0.0,0,0,1,120,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9865193756009472,0.9942746609564077,0.24641561766988374,4
0.0,0,0,1,158,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9846559305289895,0.9977227002474379,0.2489147390549942,4
3.876,0,0,6,761,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,0.9473684210526315,"[('normal', 18), ('blacklist', 1)]",0.38758432845585933,0.9980956428840759,0.3757250569205704,3
0.34,0,0,10,5480,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.816674857884132,0.9992246427134055,0.8695369873690407,2
0.36,0,0,10,5634,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.8589894901946992,0.9992246427134055,0.8777739389127667,2
0.184,0,0,7,5712,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9332858349025569,0.998098614512714,0.8919165271722621,2
0.0,0,0,1,40,scan44,scan44,0,[0.28630299 0.46810973 0.24558729 0.         0.         0.        ],0.40939050014830997,1.0,"[('scan44', 19)]",0.9722502957211441,0.40457205616093594,0.19827765337799583,4
7.012,0,0,8,1457,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9546187849045382,0.9997321114432555,0.2855357435291616,2
5.896,0,0,3,124,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.5360675773276379,0.9993020389037803,0.35064888443361797,3
2.18,0,0,442,656809,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.999730727071612,0.9754283255228033,4
3.072,0,0,2,96,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9531236501920947,0.9982605477372568,0.27711321681652534,4
3.54,0,0,64,87723,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.9997934341148633,0.9529621471046644,4
0.0,0,0,1,182,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9816396505164283,0.9982234679511062,0.2506932602639539,4
0.32,0,0,6,685,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.5569186149715991,0.9996824098914441,0.33612574878118934,4
0.132,0,0,5,1127,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.5283904968428007,0.9973831203391598,0.34581968491510456,4
2.776,0,72,14,1703,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,0.9473684210526315,"[('normal', 18), ('blacklist', 1)]",0.9554486764661931,0.9995098726759964,0.9686111258759066,2
0.0,0,0,1,44,scan44,scan44,0,[0.01717898 0.98282102 0.         0.         0.         0.        ],0.9515296952184099,1.0,"[('scan44', 19)]",0.9866008044796654,0.9494508137319719,-0.18860694530620178,4
0.0,0,0,1,44,scan44,scan44,0,[0.01717898 0.98282102 0.         0.         0.         0.        ],0.9515296952184099,1.0,"[('scan44', 19)]",0.9866008044796654,0.9494508137319719,-0.18860694530620178,4
0.268,0,0,6,3811,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.6213545414804771,0.9991043302139618,0.8225547151267874,3
0.972,0,40,14,951,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,0.7368421052631579,"[('normal', 14), ('anomaly-spam', 5)]",0.7071844704074752,0.9992795959108751,0.9127980687610129,3
0.0,0,0,1,44,scan44,scan44,0,[0.01717898 0.98282102 0.         0.         0.         0.        ],0.9515296952184099,1.0,"[('scan44', 19)]",0.9866008044796654,0.9494508137319719,-0.18860694530620178,4
7.304,0,40,17,2774,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999999991,0.9997876913560519,0.9666566340347931,2
2.956,0,0,2,96,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9563927204544306,0.9988481551450171,0.2762962706709454,4
0.004,0,0,2,200,dos,dos,0,[0. 0. 1. 0. 0. 0.],1.0,1.0,"[('dos', 19)]",0.9741980278329786,0.9781239537032108,-0.2509529330099564,4
82.668,0,0,58,8443,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.9997897338328312,0.9658966402810011,3
3.912,0,0,2,80,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.907361513393868,0.9991045326939927,0.2855969338337759,3
0.0,0,0,1,40,dos,scan44,1,[0.28630299 0.46810973 0.24558729 0.         0.         0.        ],0.40939050014830997,1.0,"[('scan44', 19)]",0.9722502957211441,0.40457205616093594,0.19827765337799583,4
0.16,0,0,2,204,normal,normal,0,[0.9 0.  0.1 0.  0.  0. ],0.8185677380393563,0.21052631578947367,"[('dos', 15), ('normal', 4)]",0.9723010007019575,0.9050614412477528,0.22447285117676874,4
1.336,0,0,13,2913,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9413215581051267,0.9996006742964041,0.9316609387167124,2
1.696,0,0,370,19687,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.999730727071612,0.8712986985362866,4
0.0,0,0,1,69,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9848218802081727,0.9951699188469026,0.23792652522156957,4
6.616,0,0,12,5869,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9987571363738349,0.9998318839738563,0.8956491197325501,1
28.788,0,0,6,1005,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.9996008136815677,0.9513392653123152,4
8.512,0,0,11,1755,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9906697276673431,0.9996452071356038,0.28076038025792877,2
0.328,0,0,4,1242,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.5579486190605838,0.9986892543471644,0.34299229275807547,4
1.676,0,0,77,61289,blacklist,normal,1,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.999730727071612,0.9512101576928381,4
62.432,0,0,90,130458,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.9997897338328312,0.9669935316223919,4
0.004,0,72,2,196,normal,normal,0,[0.8 0.  0.2 0.  0.  0. ],0.7207200898713394,1.0,"[('normal', 19)]",0.9999983468128981,0.8590027301367315,0.8341874543659294,4
0.188,0,0,8,394,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.5815107669000751,0.9991076150201209,0.3184054692609895,3
0.0,0,0,1,40,scan44,scan44,0,[0.28630299 0.46810973 0.24558729 0.         0.         0.        ],0.40939050014830997,1.0,"[('scan44', 19)]",0.9722502957211441,0.40457205616093594,0.19827765337799583,4
0.0,0,0,1,44,scan44,scan44,0,[0.01717898 0.98282102 0.         0.         0.         0.        ],0.9515296952184099,1.0,"[('scan44', 19)]",0.9866008044796654,0.9494508137319719,-0.18860694530620178,4
0.664,0,0,18,1977,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.999498091711191,0.9958962157984739,0.2709883726390674,3
1.324,0,0,9,3292,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.7121728290895085,0.9997645528334321,0.8942000962528986,2
0.556,0,0,11,682,normal,normal,0,[0.8 0.  0.  0.  0.  0.2],0.7207200898713394,1.0,"[('normal', 19)]",0.9021325206139534,0.8123357850983843,0.2301195303811535,3
0.1,0,0,12,10768,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9999999990174421,0.9989836167175887,0.9262953297915496,3
0.0,0,0,1,72,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.985067690006422,0.997238841067486,0.24031425279219434,4
0.0,0,0,1,98,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9863891182672818,0.9882459837683537,0.2450462963940279,4
0.0,0,0,1,155,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9849182071274868,0.9975447552479275,0.24870594342939892,4
0.0,0,0,1,67,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9846458718170155,0.9925209597919907,0.23564516007694328,4
0.208,0,0,5,958,normal,normal,0,[0.6 0.  0.  0.4 0.  0. ],0.6243850368491645,0.5263157894736842,"[('normal', 10), ('anomaly-spam', 9)]",0.5466978055805154,0.7681595651316768,0.27890127057577424,4
4.184,0,0,7,1494,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.5742776070020257,0.9994644644574374,0.3468614217574049,2
0.392,0,26,9,695,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9031057022967737,0.9975638813242951,0.3030665634587144,3
0.0,0,0,1,191,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,0.8421052631578947,"[('normal', 16), ('nerisbotnet', 3)]",0.9799881004967095,0.998365570022021,0.25142704746692257,4
0.0,0,72,2,197,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9999983563379096,0.9987400740427048,0.9738264880891566,4
0.14,0,72,4,222,normal,normal,0,[0.7 0.  0.  0.3 0.  0. ],0.659070141642353,0.9473684210526315,"[('normal', 18), ('anomaly-spam', 1)]",0.9999994552334679,0.7850915341421228,0.2503200635380385,4
1.408,0,72,27,2322,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,0.9473684210526315,"[('normal', 18), ('nerisbotnet', 1)]",1.0,0.9994523776245628,0.9754490555343874,3
0.356,0,0,4,632,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.53815243825661,0.9996348342898855,0.3400648358133467,4
3.0,0,72,2,112,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.999984591966874,0.9996342087229664,0.9751265283911493,4
15.0,0,0,5,300,blacklist,normal,1,[1. 0. 0. 0. 0. 0.],1.0,0.5263157894736842,"[('normal', 10), ('nerisbotnet', 9)]",0.999999999954154,0.9992809656684682,0.27899348730902374,4
0.0,0,0,1,44,scan44,scan44,0,[0.01717898 0.98282102 0.         0.         0.         0.        ],0.9515296952184099,1.0,"[('scan44', 19)]",0.9866008044796654,0.9494508137319719,-0.18860694530620178,4
2.992,0,0,2,96,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9554192257289246,0.9988481551450171,0.2765447353656176,4
0.0,0,0,1,61,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9840563847788718,0.9955413454053025,0.2240888623617383,4
0.0,0,0,1,44,normal,scan44,1,[0.01717898 0.98282102 0.         0.         0.         0.        ],0.9515296952184099,1.0,"[('scan44', 19)]",0.9866008044796654,0.9494508137319719,-0.18860694530620178,4
1.848,0,0,13,2929,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9266943373847147,0.9996006742964041,0.929857191591181,2
0.0,0,0,1,71,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9849881354523149,0.9968284680876331,0.2396337456872295,4
0.0,0,0,1,44,scan44,scan44,0,[0.01717898 0.98282102 0.         0.         0.         0.        ],0.9515296952184099,1.0,"[('scan44', 19)]",0.9866008044796654,0.9494508137319719,-0.18860694530620178,4
1.568,0,0,21,1476,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9999813564334031,0.9994615840258774,0.27011793156370567,4
1.408,0,0,11,2809,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.8657422557389425,0.9997660485105463,0.9191524103021096,2
4.248,0,0,11,1916,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.6695476040727456,0.9996381433026764,0.33150011991429623,1
0.0,0,0,1,78,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9854969411559393,0.9962665074599035,0.24280938144822173,4
38.284,0,0,24,24901,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.9997897338328312,0.9551382956045305,4
